time,true_temperature,measured_temperature,lkf_estimate,ekf_estimate,laser_power,lkf_error_cov,ekf_error_cov
10.3,532.9700966998234,534.7007220141883,536.443319564496,532.8204330981658,100.0,0.17011805860571935,0.177509299410599
10.4,534.7665048242185,534.9896429990457,538.1702361456223,534.6386652912444,100.0,0.17011706221199094,0.17739987079501712
10.5,536.5534123896949,537.5172419875746,539.919282141171,536.479147242114,100.0,0.17011616189425235,0.17729023751922435
10.600000000000001,538.3308110457991,542.043062200736,541.7743452412317,538.4291936386226,100.0,0.17011534838813525,0.17718022152584118
10.700000000000001,540.09869303554,541.9158647916456,543.5322970322765,540.2772057507308,100.0,0.17011461332267805,0.17706913485664966
10.8,541.857051199362,540.3529566006381,545.1368800730796,541.9647568072153,100.0,0.1701139491341582,0.17695762250191416
10.9,543.6058789789041,542.6792865224775,546.7610796208442,543.6718524822362,100.0,0.17011334898823763,0.17684663372917026
11.0,545.3451704205421,548.6644343908083,548.5595286538827,545.5591008166341,100.0,0.1701128067096184,0.17673594238093804
11.100000000000001,547.074920178714,546.2087596605694,550.1646404613801,547.244593666956,100.0,0.17011231671848454,0.17662435439006371
11.200000000000001,548.7951235190278,549.9320831069936,551.848753371415,549.0111471188226,100.0,0.17011187397307426,0.17651313379081482
11.3,550.5057763211508,549.6783184373315,553.4388246170461,550.6791971369871,100.0,0.1701114739177918,0.17640168469196765
11.4,552.2068750814799,553.2422270040024,555.1018603869032,552.4219217250512,100.0,0.17011111243632385,0.17629058329711889
11.5,553.898416915592,555.5150567749297,556.7793469141149,554.1786062521699,100.0,0.17011078580927783,0.17617927121788474
11.600000000000001,555.5803995604753,555.0632638614993,558.3546980336687,555.8285439005334,100.0,0.17011049067590595,0.17606762001996884
11.700000000000001,557.2528213765406,556.2781240246346,559.9038414702575,557.450391482904,100.0,0.17011022399952064,0.17595627975315384
11.8,558.9156813494126,556.1561944643356,561.3712224243179,558.9867427394515,100.0,0.17010998303624544,0.1758453457133569
11.9,560.5689790915009,558.8636915073813,562.8812110119704,560.5661779011932,100.0,0.17010976530677954,0.17573527539567885
12.0,562.2127148433527,564.2149084835396,564.5441314171811,562.3025323131858,100.0,0.17010956857088516,0.17562566035700286
12.100000000000001,563.8468894747856,564.5051779944016,566.1371948927592,563.9657203493905,100.0,0.17010939080433543,0.17551538880323914
12.200000000000001,565.4715044858013,561.7249535679238,567.5332748654288,565.4247367668479,100.0,0.17010923017808527,0.17540494099231993
12.3,567.0865620072827,563.2233994869842,568.9240690760314,566.8773777295705,100.0,0.17010908503945069,0.17529561686317083
12.4,568.6920648014725,565.9684337324444,570.3628527397659,568.3785097978862,100.0,0.17010895389510317,0.1751873073480313
12.5,570.2880162622359,569.5950270784112,571.8847438010858,569.9642075971684,100.0,0.17010883539570396,0.17507955165664002
12.600000000000001,571.8744204151086,570.2731705237597,573.3602447194099,571.501153762177,100.0,0.1701087283220198,0.17497168930546148
12.700000000000001,573.4512819171298,571.4801033628007,574.8141365836746,573.0148751294793,100.0,0.1701086315723778,0.17486400557723025
12.8,575.0186060564624,573.0366467574756,576.2623555056408,574.5217648019841,100.0,0.17010854415132987,0.17475659154777115
12.9,576.5763987518027,572.2283866592967,577.6046136234478,575.9188588169673,100.0,0.1701084651594102,0.1746494211535204
13.0,578.1246665515788,579.9979480547502,579.210938689014,577.5859669515283,100.0,0.17010839378388026,0.17454316826145244
13.100000000000001,579.6634166329413,580.7948758328841,580.771751456358,579.2052750262402,100.0,0.17010832929036657,0.1744358694985837
13.200000000000001,581.1926568005475,582.1269339265142,582.3120592205196,580.8024602731352,100.0,0.17010827101530443,0.17432789635832333
13.3,582.7123954851406,585.8384631643194,583.9340674820753,582.4822161973041,100.0,0.17010821835911047,0.17421941290033505
13.4,584.2226417419258,584.2482296655991,585.4082693114422,584.009512386343,100.0,0.17010817078001347,0.17410984695574733
13.5,585.7234052487462,586.3634678240423,586.899553799653,585.5532069164037,100.0,0.17010812778848,0.17400030334642957
13.600000000000001,587.2146963040597,592.0665062250282,588.5596549704946,587.2683771444151,100.0,0.17010808894217763,0.1738906185477968
13.700000000000001,588.6965258247199,590.8198291836467,590.0846772315685,588.8443177840282,100.0,0.1701080538414237,0.17377955764645914
13.8,590.1689053435629,589.9529559356093,591.4974497129731,590.3045179870079,100.0,0.170108022125073,0.17366817347302238
13.9,591.6318470068022,591.054797232713,592.8872446521058,591.7402154792067,100.0,0.17010799346680208,0.17355726478631656
14.0,593.0853635712358,591.2672373710246,594.2173743116381,593.114031839547,100.0,0.17010796757175153,0.1734469163424843
14.100000000000001,594.5294684012656,592.2550264733892,595.5237613061117,594.4626544324159,100.0,0.1701079441734923,0.17333747308503455
14.200000000000001,595.9641754657348,594.3115703144725,596.8530301862266,595.8335956434128,100.0,0.17010792303128444,0.17322898949392676
14.3,597.3894993345832,600.1721660270297,598.3658246786163,597.3903114003992,100.0,0.17010790392760014,0.1731211758107256
14.4,598.8054551753261,597.7731886080472,599.7018181566805,598.7660571649145,100.0,0.17010788666588558,0.1730125900367775
14.5,600.2120587493573,597.0535239470671,600.9411662768832,600.0425537124711,100.0,0.1701078710685386,0.1729045679824204
14.600000000000001,601.6093264080811,598.8002693211538,602.1935353124171,601.3313375775821,100.0,0.1701078569750815,0.17279773798613224
14.700000000000001,602.9972750888752,602.6546016459649,603.5479108830395,602.7227282806692,100.0,0.17010784424050965,0.17269186220265245
14.8,604.3759223108891,606.3789446412644,604.9937225831064,604.2058575054615,100.0,0.17010783273379987,0.172586063699911
14.9,605.7452861706794,605.4915549684787,606.3303276224161,605.5771514453754,100.0,0.17010782233656216,0.1724796213585383
15.0,607.1053853376873,606.3470407253195,607.6372434455541,606.9173381052689,100.0,0.17010781294182167,0.1723733781703951
15.100000000000001,608.45623904956,611.3468746203413,609.0921841280625,608.4064286026711,100.0,0.17010780445291795,0.17226750714514874
15.200000000000001,609.7978671073216,609.8639105910395,610.412138944039,609.7577807534082,100.0,0.17010779678251062,0.17216082833315594
15.3,611.1302898703934,610.7974514160626,611.7065470350643,611.082276676873,100.0,0.17010778985168057,0.1720544034432078
15.4,612.4535282514718,614.3273286935638,613.0870854753713,612.4928374452328,100.0,0.17010778358911807,0.17194837210746958
15.5,613.7676037112633,612.6506595103917,614.3280781927051,613.7613594172776,100.0,0.17010777793038906,0.1718420131080625
15.600000000000001,615.0725382530837,613.5269471625588,615.544992601416,615.0046158875408,100.0,0.17010777281727218,0.17173639037914676
15.700000000000001,616.3683544173219,616.7703107277562,616.8396834294572,616.3254092764334,100.0,0.1701077681971597,0.17163159144141651
15.8,617.6550752757744,617.9503762733221,618.1205603133726,617.6312731351777,100.0,0.17010776402251637,0.1715269156891428
15.9,618.9327244258535,618.7668872413774,619.3728452337242,618.9073341308849,100.0,0.17010776025039023,0.1714224296623199
16.0,620.2013259846733,614.7706364933393,620.393279510206,619.9489278699504,100.0,0.17010775684197077,0.17131830856313615
16.1,621.4609045830165,620.9592400426039,621.6264545492893,621.2038749900403,100.0,0.1701077537621896,0.1712162850383639
16.2,621.6331333953898,622.3426356452643,621.8212989156481,621.4198075868425,59.41643453259174,0.17010775097935948,0.1711228747316891
16.3,622.1675879471952,622.8032438033325,622.375350870866,621.9938659461072,73.09504854426645,0.17010774846484852,0.1710340255737439
16.400000000000002,622.4886319774839,625.7469279624221,622.8258080431206,622.4638875358838,65.20737116014666,0.17010774619278557,0.1709509905101479
16.5,622.7176446020144,625.0591884586926,623.1385274212396,622.7949441207448,61.830374218734214,0.17010774413979385,0.170873071335599
16.6,622.8443905607983,618.1070414195001,623.0434432978403,622.7160079902745,58.04338248542222,0.17010774228475065,0.1708009246790928
16.7,623.5699573518776,626.0712617434489,623.8680518605805,623.557209569524,80.61446069694755,0.17010774060856987,0.17073169302793834
16.8,622.4886167426782,620.0743647100657,622.6655690132199,622.3697490923971,12.807065552781783,0.17010773909400564,0.17067670062187054
